d_inicial,d_min,passo_min,fracao,d_final,recuou,caminho,passos,recolhas,Algorithm,Run,Episode
121.69991334482242,41.964675298172516,1383,0.6551790864528347,43.827416997969465,1.862741699796949,405.4069211044695,2000,0,PPO,1,0
123.29991334482244,43.427416997969466,762,0.6477903688665241,51.95290039756335,8.525483399593881,404.2577557172541,2000,0,PPO,1,1
122.92834046956858,40.76467529817252,1246,0.6683866784302357,42.93036072312175,2.165685424949231,401.7400005300955,2000,0,PPO,1,2
121.69991334482242,94.99209229614209,321,0.21945636865826568,98.9234631460406,3.9313708498985136,401.3348709024548,2000,0,PPO,2,0
123.29991334482244,75.47249634685267,1511,0.3878949765699744,77.70681092190347,2.234314575050803,388.84760358942094,2000,0,PPO,2,1
122.92834046956858,75.1411254969542,888,0.38874042218477933,75.87249634685267,0.7313708498984681,388.7737675054842,2000,0,PPO,2,2
121.69991334482242,95.7920922961421,197,0.21288282248216195,101.55777772109141,5.765685424949311,407.05452411862996,2000,0,PPO,3,0
123.29991334482244,43.66173157302023,1242,0.6458900060139121,44.72447327281718,1.0627416997969519,432.00752645690835,2000,0,PPO,3,1
122.92834046956858,45.22152954766489,1474,0.6321309685388645,47.621529547664885,2.3999999999999915,425.0224512405698,2000,0,PPO,3,2
121.69991334482242,77.54112549695424,1761,0.36284978874840645,80.27249634685273,2.7313708498984965,372.7858317901923,2000,0,PPO,4,0
123.29991334482244,70.42152954766487,1051,0.4288598618011763,71.35878784786797,0.9372583002030979,383.868180385194,2000,0,PPO,4,1
122.92834046956858,77.00386719675114,1351,0.37358735257787223,79.73523804664964,2.7313708498984965,361.39915871980264,2000,0,PPO,4,2
121.69991334482242,101.52935059634527,1351,0.16574015703138778,102.32935059634528,0.8000000000000114,408.2955401385483,2000,0,PPO,5,0
123.29991334482244,78.13523804664962,855,0.36629932716874336,79.10092347159886,0.9656854249492426,405.66798468298424,2000,0,PPO,5,1
122.92834046956858,77.23818177180192,1688,0.37168124553896054,79.1695526217004,1.9313708498984852,419.4404229887976,2000,0,PPO,5,2
121.69991334482242,57.92447327281713,1912,0.5240385002683203,59.35878784786789,1.434314575050756,439.90263311825356,2000,0,PPO,6,0
123.29991334482244,58.15878784786789,1191,0.5283144467002168,60.09015869776636,1.931370849898471,447.4053898992048,2000,0,PPO,6,1
122.92834046956858,78.13523804664962,843,0.364383853648522,79.50092347159887,1.3656854249492483,418.3183685332321,2000,0,PPO,6,2
121.69991334482242,72.74112549695417,1048,0.4022910658050287,84.86660889654817,12.125483399594003,395.6737346539313,2000,0,PPO,7,0
123.29991334482244,75.30681092190343,1644,0.3892387360297712,76.27249634685268,0.9656854249492426,371.0998727154971,2000,0,PPO,7,1
122.92834046956858,77.40386719675115,1208,0.37033342432607885,77.73523804664961,0.33137084989846244,416.3603280495171,2000,0,PPO,7,2
121.69991334482242,53.95290039756334,1997,0.5566726473773722,54.11858582251258,0.16568542494923832,420.0591270265545,2000,0,PPO,8,0
123.29991334482244,48.28427124746184,1032,0.6083997957692857,57.52447327281713,9.240202025355295,427.5300944621408,2000,0,PPO,8,1
122.92834046956858,50.68427124746183,1974,0.5876925446658174,52.518585822512584,1.8343145750507546,432.1014139370444,2000,0,PPO,8,2
121.69991334482242,78.83818177180194,1744,0.352191964603761,82.93523804664969,4.097056274847745,415.4452751382663,2000,0,PPO,9,0
123.29991334482244,112.99696961966998,156,0.08356002405564622,117.65971131946696,4.662741699796982,410.93328628071913,2000,0,PPO,9,1
122.92834046956858,59.95290039756332,1786,0.5122939090485411,64.3529003975633,4.399999999999984,428.69004015233304,2000,0,PPO,9,2
121.69991334482242,57.75878784786789,1201,0.5253999262578344,59.758787847867886,1.999999999999993,399.0801074941826,2000,0,PPO,10,0
123.29991334482244,58.49015869776637,1831,0.5256269277806231,60.42152954766484,1.931370849898471,429.1261767668199,2000,0,PPO,10,1
122.92834046956858,59.524473272817126,1525,0.5157790868611567,62.89015869776635,3.365685424949227,439.6734721805195,2000,0,PPO,10,2
121.69991334482242,15.600000000000009,1969,0.8718158495659792,17.062741699796955,1.462741699796947,390.4308781591306,2000,0,PPO,11,0
123.29991334482244,15.600000000000009,1252,0.8734792298160599,17.462741699796954,1.8627416997969455,405.90681672829885,2000,0,PPO,11,1
122.92834046956858,40.76467529817252,730,0.6683866784302357,45.62152954766489,4.856854249492372,378.98553182074704,2000,0,PPO,11,2
121.69991334482242,79.73523804664964,1964,0.3448209135471674,80.70092347159888,0.9656854249492426,421.45345309492984,2000,0,PPO,12,0
123.29991334482244,58.09015869776637,1476,0.5288710500930318,58.89015869776637,0.7999999999999972,424.70005650335713,2000,0,PPO,12,1
122.92834046956858,58.15878784786789,1067,0.5268886928294185,61.69015869776636,3.5313708498984653,415.49447179358066,2000,0,PPO,12,2
121.69991334482242,81.07249634685269,1126,0.3338327520649642,84.6322943214974,3.5597979746447095,558.6824409461693,2000,0,PPO,13,0
123.29991334482244,119.69991334482239,133,0.029197100811678922,135.46559876977184,15.765685424949453,560.3703971354341,2000,0,PPO,13,1
122.92834046956858,121.96265504461934,112,0.007855677716468445,135.23128419472107,13.26862915010173,560.9613012382715,2000,0,PPO,13,2
121.69991334482242,79.50092347159887,1075,0.34674626064570535,80.63229432149734,1.1313708498984738,370.08033070071303,2000,0,PPO,14,0
123.29991334482244,79.00386719675117,1898,0.35925447915111064,80.03818177180196,1.0343145750507858,348.65785774981595,2000,0,PPO,14,1
122.92834046956858,80.30092347159888,1850,0.3467663911766733,81.9009234715989,1.6000000000000227,377.7593704015681,2000,0,PPO,14,2
121.69991334482242,57.358787847867895,1881,0.5286866993458861,61.12447327281712,3.7656854249492255,353.5847220994215,2000,0,PPO,15,0
123.29991334482244,50.75290039756335,1705,0.5883784585020185,52.118585822512586,1.365685424949234,362.2206782461014,2000,0,PPO,15,1
122.92834046956858,75.94112549695421,560,0.38223256568119246,79.26660889654809,3.325483399593878,348.49079542661616,2000,0,PPO,15,2
