d_inicial,d_min,passo_min,fracao,d_final,recuou,caminho,passos,recolhas,Algorithm,Run,Episode
121.69991334482242,5.325483399593904,1968,0.9562408612033702,5.491168824543142,0.16568542494923832,411.30845062337323,2000,0,GNN,12,0
123.29991334482244,5.159797974644666,1995,0.9581524606573348,5.159797974644666,0.0,419.8531706489538,2000,0,GNN,12,1
122.92834046956858,6.428427124746189,1999,0.9477058984104844,6.428427124746189,0.0,422.23071660593706,2000,0,GNN,12,2
121.69991334482242,11.93137084989848,1996,0.9019607284674694,11.93137084989848,0.0,345.52508383756066,2000,0,GNN,13,0
123.29991334482244,11.462741699796954,1988,0.9070336597257771,11.794112549695429,0.3313708498984749,359.0615944095967,2000,0,GNN,13,1
122.92834046956858,12.897056274847719,1997,0.895084760555761,12.897056274847719,0.0,359.37000947702614,2000,0,GNN,13,2
121.69991334482242,56.724473272817136,1891,0.5338988195324758,57.29015869776637,0.5656854249492369,395.02454256200485,2000,0,GNN,14,0
123.29991334482244,56.724473272817136,1981,0.5399471764900547,57.29015869776637,0.5656854249492369,380.698290138642,2000,0,GNN,14,1
122.92834046956858,57.124473272817134,1957,0.5353026563719167,57.69015869776637,0.5656854249492369,391.49778401668954,2000,0,GNN,14,2
121.69991334482242,56.5587878478679,1772,0.5352602455219897,57.358787847867895,0.7999999999999972,329.4992689191991,2000,0,GNN,15,0
123.29991334482244,56.1587878478679,1794,0.5445350582622603,56.724473272817136,0.5656854249492369,332.24080440293255,2000,0,GNN,15,1
122.92834046956858,56.5587878478679,1856,0.5399044058365918,56.958787847867896,0.3999999999999986,333.32992882145254,2000,0,GNN,15,2
121.69991334482242,42.39310242291871,1983,0.6516587295933167,42.62741699796947,0.23431457505076025,326.59109081887976,2000,0,GNN,16,0
123.29991334482244,43.92447327281718,1986,0.6437590904871334,43.92447327281718,0.0,325.0728573464841,2000,0,GNN,16,1
122.92834046956858,48.5185858225126,1999,0.6053100071376659,48.5185858225126,0.0,322.3026384990094,2000,0,GNN,16,2
121.69991334482242,12.897056274847719,1937,0.8940257563018519,13.600000000000007,0.7029437251522879,380.59089621760484,2000,0,GNN,17,0
123.29991334482244,12.565685424949244,1884,0.8980884488555329,13.131370849898481,0.5656854249492369,384.71200808444513,2000,0,GNN,17,1
122.92834046956858,12.897056274847719,2000,0.895084760555761,12.897056274847719,0.0,375.5003517922968,2000,0,GNN,17,2
121.69991334482242,8.48528137423857,1995,0.9302770138365134,8.88528137423857,0.40000000000000036,417.6356210363755,2000,0,GNN,18,0
123.29991334482244,10.016652224137047,1990,0.9187618875600965,10.016652224137047,0.0,424.7439104048668,2000,0,GNN,18,1
122.92834046956858,8.88528137423857,1995,0.9277198297780799,8.88528137423857,0.0,429.3064668519355,2000,0,GNN,18,2
121.69991334482242,1.6,1950,0.9868529076477928,121.3969696196701,119.79696961967011,441.33371521839734,2000,11,GNN,19,0
123.29991334482244,5.131370849898476,1997,0.9583830133315017,5.131370849898476,0.0,454.4421137024248,2000,0,GNN,19,1
122.92834046956858,68.58721497261408,1056,0.4420553087219694,70.5872149726141,2.0000000000000284,455.5099830700607,2000,0,GNN,19,2
121.69991334482242,6.125483399593904,1986,0.9496673150272665,6.1941125496954275,0.0686291501015237,314.14012590631063,2000,0,GNN,20,0
123.29991334482244,9.65685424949238,1993,0.921679959153857,9.65685424949238,0.0,312.0107922974089,2000,0,GNN,20,1
122.92834046956858,9.725483399593903,1994,0.9208849370092856,9.822539674441618,0.09705627484771462,313.428445615657,2000,0,GNN,20,2
121.69991334482242,28.165685424949203,1988,0.7685644578468595,28.33137084989844,0.16568542494923832,427.3699794001456,2000,0,GNN,21,0
123.29991334482244,27.628427124746157,2000,0.7759250077696318,27.628427124746157,0.0,436.4147075297924,2000,0,GNN,21,1
122.92834046956858,29.13137084989844,2000,0.7630215234451161,29.13137084989844,0.0,431.1051240301369,2000,0,GNN,21,2
