timestep,best_fitness,avg_fitness,best_task_food,time
206700,218.8449661162697,43.32330335610646,0.0,244.30458188056946
372800,235.8644564261447,70.59172079522828,0.0,514.8572671413422
507450,329.941954067733,111.9390156670634,0.0,738.8454489707947
643950,431.0582483406911,120.03980386986817,0.0,999.2595148086548
810050,431.0582483406911,99.97058092317936,0.0,1267.9398729801178
965050,492.375830236018,166.02845063260105,0.0,1539.5910739898682
1103400,492.375830236018,143.6231607636838,0.0,1760.2548367977142
1256550,492.375830236018,174.85753224282766,0.0,2028.5737376213074
1422650,635.7822884765109,159.75752019917834,0.0,2299.2201492786407
1575800,640.6612205249568,264.78364192590124,0.0,2526.8965487480164
1738200,710.2616345303467,300.59370642526795,0.0,2798.948587656021
1915400,878.6599955593072,307.8875071208718,0.0,3071.959506034851
2081500,1197.397404806135,420.1194884834707,0.0,3298.5119240283966
2260550,1197.397404806135,548.482533737203,0.0,3569.7066605091095
2410000,1197.397404806135,377.47278650344464,0.0,3838.80202126503
2566850,1197.397404806135,484.31621787463627,0.0,4104.3425307273865
2736650,1230.8854095678564,432.3481261607039,0.0,4365.243157625198
2884250,1230.8854095678564,393.7290450199026,0.0,4636.693608283997
3035550,1245.2036672532765,566.2410542411664,0.0,4908.526392698288
3192400,1245.2036672532765,531.0873177150409,0.0,5141.626653432846
3351100,1245.2036672532765,528.15386057158,0.0,5371.657447576523
3524600,1141.2168948579792,545.0166226323498,0.0,5626.188971281052
3687000,1263.5879817335601,534.2730536194314,0.0,5894.193479061127
3853100,1379.5854025895992,601.7679399645248,0.0,6166.119345903397
4037700,1379.5854025895992,630.6028685969453,0.0,6438.104598999023
4224150,1379.5854025895992,724.0966190184947,0.0,6679.054478883743
4405050,1817.1735948873718,675.2391456927832,0.0,6906.917918205261
4593350,1817.1735948873718,929.6242211879216,0.0,7134.974745512009
4772400,1817.1735948873718,886.7275494846832,0.0,7409.429610013962
4938500,1817.1735948873718,649.7431626618273,0.0,7635.48081445694
5104600,1817.1735948873718,851.9984453328167,0.0,7907.87075138092
5276250,1796.3679423801823,838.0808223740764,0.0,8180.16662478447
5436800,1939.2707499786518,963.0822192802278,0.0,8452.690615653992
5610300,1947.038050701239,855.2360344053603,0.0,8725.901420593262
5781950,1947.038050701239,722.6624788524489,0.0,8999.830587387085
5946200,1947.038050701239,695.5374758376196,0.0,9227.025964021683
6123400,1947.038050701239,840.7915269466743,0.0,9454.946233034134
6291350,1947.038050701239,834.6178616200466,0.0,9715.096082925797
6438950,2012.1833929791062,902.2706714971586,0.0,9980.646330356598
6608750,2012.1833929791062,870.639396749107,0.0,10244.089012861252
6747100,2012.1833929791062,975.753108524391,0.0,10462.756095647812
