timestep,best_fitness,avg_fitness,best_task_food,time
203000,145.9835443158409,22.568362819140066,0.0,350.3234043121338
378350,145.9835443158409,45.12104823537792,0.0,655.8092815876007
566650,235.0557049521993,83.59989669216819,0.0,968.2540373802185
734600,347.5427940015961,122.53284444697262,0.0,1273.6598899364471
885900,347.5427940015961,125.76187048370814,0.0,1573.8485610485077
1063100,367.83944680368927,158.56755816462524,0.0,1876.3946161270142
1247700,388.093817229195,188.741161135683,0.0,2182.2047181129456
1389750,367.83944680368927,111.3512984156548,0.0,2471.8539185523987
1559550,408.5021695942381,162.6765234354437,0.0,2777.3673317432404
1705300,611.1118621417877,195.4311594143315,0.0,3068.300277709961
1860300,611.1118621417877,160.63549805777518,0.0,3365.2253987789154
2037500,611.1118621417877,251.93085678912524,0.0,3696.9976778030396
2216550,611.1118621417877,269.13932172104643,0.0,4003.132166147232
2395600,855.0616524346061,377.6743117100703,0.0,4315.508069515228
2570950,981.1055238971966,431.1976051669539,0.0,4621.995921611786
2718550,981.1055238971966,327.41597654232896,0.0,4912.401991605759
2893900,1068.048141390613,571.2696028064879,0.0,5229.393112421036
3076650,1156.9142978423104,624.515006793994,0.0,5538.20615696907
3264950,1226.8392171556445,487.7257229206759,0.0,5858.560279130936
3456950,1226.8392171556445,713.2440413353137,0.0,6178.204849243164
3648950,1191.0478177964808,660.265720307252,0.0,6496.154085159302
3839100,1238.6524943159918,635.7525699132849,0.0,6859.9426436424255
4029250,1195.5005567915348,610.410192556002,0.0,7180.847481250763
4219400,1835.0600564016659,846.2750957012873,0.0,7508.750193595886
4411400,1835.0600564016659,846.7385808210943,0.0,7849.531831741333
4599700,1936.398382084109,717.3013454469739,0.0,8184.416179895401
4791700,1965.5580637352746,1052.2380412075954,0.0,8558.147881031036
4978150,1936.398382084109,903.1826284700254,0.0,8925.620210409164
5168300,1936.398382084109,1003.7963337842529,0.0,9319.98053073883
5354750,1936.398382084109,791.4328929692321,0.0,9677.954303503036
5544900,1990.6652892933025,1005.5159636144915,0.0,10060.116639137268
5736900,1769.7130461062982,798.3928654004736,0.0,10435.528635263443
5928900,2053.9087472668334,927.9725769770826,0.0,10814.32516860962
6117200,2175.3364078679483,1139.7720437966411,0.0,11189.815469741821
6309200,2175.3364078679483,833.3736673849627,0.0,11559.14773273468
6501200,2186.165715244143,1306.7224368306124,0.0,11931.478437662125
6693200,2037.68141543791,1156.2347144469609,0.0,12328.643699407578
6885200,1927.0548802046123,1180.3272430774584,0.0,12736.114240169525
7077200,1866.1120120962362,1066.8306055508406,0.0,13139.749737024307
7269200,2279.567637948067,1089.7208156960553,0.0,13535.345127820969
