timestep,best_fitness,avg_fitness,best_task_food,time
173400,160.5648195295175,38.186854518094165,0.0,271.4823112487793
356150,307.37038215831035,87.06852446656767,0.0,538.5766289234161
542600,345.4234800296088,135.3749981328107,0.0,810.6668820381165
699450,500.59593855620193,134.30366246431268,0.0,1086.6382567882538
880350,525.0204294031605,209.81382426459342,0.0,1359.5771744251251
1050150,525.0204294031605,194.9985014246551,0.0,1621.919147014618
1231050,535.7076421419736,258.44708294773477,0.0,1890.1738805770874
1419350,818.3062559849353,308.02545253155785,0.0,2153.9674713611603
1592850,938.3867710553118,192.6041098531757,0.0,2418.6344265937805
1755250,938.3867710553118,249.9411830147912,0.0,2679.1432313919067
1930600,1228.0560290534233,403.5961790269023,0.0,2950.9059314727783
2072650,1228.0560290534233,394.2112023754836,0.0,3204.5633630752563
2251700,1228.0560290534233,519.6575345094315,0.0,3518.3508355617523
2423350,1264.637670221635,608.7273538958432,0.0,3778.9084692001343
2606100,1264.637670221635,524.8674505494325,0.0,4042.5357637405396
2785150,1264.637670221635,589.7969659188348,0.0,4318.542579174042
2971600,1264.637670221635,560.4937638567701,0.0,4587.334765672684
3146950,1264.637670221635,546.5925457148297,0.0,4868.807646989822
3313050,1264.637670221635,681.3771254010874,0.0,5125.843194484711
3486550,1264.637670221635,688.2775540730556,0.0,5392.751324176788
3665600,1264.637670221635,477.3385730325562,0.0,5666.808294773102
3822450,1264.637670221635,526.6376861155295,0.0,5920.961958646774
3990400,1264.637670221635,477.7617778830619,0.0,6182.611827373505
4160200,1282.6006182373933,546.5246742640254,0.0,6456.10652422905
4322600,1282.6006182373933,604.4586227788075,0.0,6716.194747209549
4486850,1389.5428443380004,726.5951257187621,0.0,6983.970186948776
4662200,1432.8893019059167,630.823937709247,0.0,7265.680826187134
4815350,1432.8893019059167,585.1052897287937,0.0,7537.562760591507
4944450,1432.8893019059167,596.6467083881053,0.0,7810.448210954666
5114250,1432.8893019059167,758.6289297812043,0.0,8077.372300624847
5265550,1432.8893019059167,642.219395887458,0.0,8345.261430978775
5424250,1520.306082676683,738.5257409556517,0.0,8603.791698217392
5582950,1520.306082676683,702.6953934465766,0.0,8867.473136425018
5747200,1800.9724498565697,725.2163995512109,0.0,9124.891299724579
5900350,1800.9724498565697,898.013071692761,0.0,9394.801999092102
6057200,1800.9724498565697,739.3251982453529,0.0,9694.471256256104
6225150,1800.9724498565697,810.1883108328832,0.0,9996.385704040527
6385700,1800.9724498565697,801.2228532081684,0.0,10293.618203878403
6548100,1800.435618964426,856.465231391231,0.0,10640.314553976059
6712350,1800.435618964426,883.354325614367,0.0,10955.999698162079
6872900,1800.435618964426,729.8172049081293,0.0,11262.48284459114
7039000,1800.435618964426,859.2385991313972,0.0,11584.401937246323
7188450,1800.435618964426,837.3403499100667,0.0,11903.554054737091
7356400,1800.435618964426,796.1697838371217,0.0,12246.064880609512
7528050,1800.435618964426,780.1553102338078,0.0,12561.724556446075
7699700,1800.435618964426,737.3386357816563,0.0,12887.595418214798
7860250,1800.435618964426,706.5601629165227,0.0,13231.416384458542
8022650,1618.598492732498,739.1107916788711,0.0,13566.684431314468
8192450,1914.6034859255114,981.3411173491058,0.0,13917.037202119827
8341900,1914.6034859255114,865.3629755158603,0.0,14231.822513580322
8496900,1914.6034859255114,796.3950037419771,0.0,14545.120638608932
8648200,1914.6034859255114,839.2135653954632,0.0,14875.781784534454
8795800,1914.6034859255114,652.0357695521842,0.0,15204.94541978836
8947100,1914.6034859255114,871.6828871313053,0.0,15546.888211488724
9094700,1914.6034859255114,763.8961929034431,0.0,15872.046655654907
9268200,1914.6034859255114,939.9647636389566,0.0,16251.236062049866
9441700,1914.6034859255114,983.7991917991134,0.0,16611.14590573311
9576350,1914.6034859255114,798.9048605901645,0.0,16935.552183151245
9722100,1914.6034859255114,821.369768416891,0.0,17288.59691476822
9884500,2006.8205753792263,1089.5432712056452,0.0,17630.716453790665
10058000,2006.8205753792263,743.9305560550849,0.0,18003.176688194275
10218550,2006.8205753792263,867.2866146237267,0.0,18363.216683149338
10371700,2006.8205753792263,839.5984851076116,0.0,18687.075726270676
10521150,2006.8205753792263,684.819777189818,0.0,19007.052666664124
10685400,2006.8205753792263,753.4720870798662,0.0,19317.560605049133
10851500,2006.8205753792263,756.3133351881868,0.0,19615.76773571968
10991700,2006.8205753792263,629.3656694867276,0.0,19943.68321943283
11150400,2006.8205753792263,742.603790360108,0.0,20244.30659723282
11322050,2006.8205753792263,694.383007571154,0.0,20597.809379339218
11484450,2006.8205753792263,709.3644219594847,0.0,20923.928043603897
11645000,2006.8205753792263,936.9647109410663,0.0,21245.605158805847
11811100,2006.8205753792263,809.9266668514273,0.0,21589.771765947342
11969800,2006.8205753792263,775.7807544608255,0.0,21929.45950460434
12147000,2006.8205753792263,1035.0127312810487,0.0,22268.45235967636
12313100,1960.0725157752202,959.1246629153918,0.0,22622.531376838684
12482900,2015.447464265781,927.5079736333244,0.0,22959.68974518776
12649000,1912.4723238902843,737.5924438294267,0.0,23279.231499910355
12800300,1912.4723238902843,811.9926591061432,0.0,23600.719298124313
12968250,1912.4723238902843,891.9688866856062,0.0,23940.49754524231
13145450,1912.4723238902843,1039.483936358253,0.0,24302.429639339447
13309700,1944.4401171705156,973.7886273002067,0.0,24654.11989569664
13483200,1944.4401171705156,991.2793130551822,0.0,24991.22235226631
13641900,1944.4401171705156,903.2769271024684,0.0,25291.433224201202
13802450,1944.4401171705156,887.4696607941062,0.0,25628.59207057953
13963000,1944.4401171705156,950.2476606389249,0.0,25935.927485466003
14125400,1912.4723238902843,945.7900825918787,0.0,26244.226969242096
14278550,1912.4723238902843,933.5224218412164,0.0,26553.004485845566
14455750,1912.4723238902843,1029.6522511175776,0.0,26859.977432966232
14636650,1913.818248812982,1060.7069983611905,0.0,27173.94339323044
14806450,1912.4723238902843,1147.8194012427384,0.0,27473.529838085175
14985500,1912.4723238902843,1209.1998750363673,0.0,27840.801383972168
15162700,1912.4723238902843,1063.5324368823256,0.0,28158.28792667389
15343600,1947.0440105191822,1118.5278103513042,0.0,28503.157873153687
15518950,1971.7111382547687,1093.6411909084243,0.0,28840.583016633987
15699850,2104.5473670111587,1083.9121741740096,0.0,29178.671526670456
15878900,1923.631916780005,1071.9501566643848,0.0,29514.132328033447
16046850,1923.631916780005,1163.5649991192838,0.0,29834.90245962143
16225900,2018.3254230744942,1069.1628140277476,0.0,30203.708668231964
16401250,2018.3254230744942,970.7038652609231,0.0,30563.834215402603
16576600,2045.4675836739066,1128.0248346762519,0.0,30911.767427682877
16748250,2018.3254230744942,1021.4584270914107,0.0,31269.801684617996
16929150,2018.3254230744942,1105.3266983964047,0.0,31630.158811569214
17095250,2018.3254230744942,1150.6438471134802,0.0,31960.081387996674
17274300,2018.3254230744942,1310.1596316363252,0.0,32318.768257379532
17445950,1976.5536633075203,1076.1179094631937,0.0,32654.33153486252
17610200,1913.032274554636,1137.2659453200101,0.0,32969.9450674057
17780000,1913.032274554636,996.1843296374107,0.0,33306.89272093773
17929450,1866.0390567115774,933.365359722342,0.0,33622.65199017525
18102950,1866.0390567115774,959.1817531452126,0.0,33961.21397924423
18276450,2010.5946291454368,1060.8971881620355,0.0,34323.0636742115
18453650,2010.5946291454368,1199.650083100656,0.0,34661.89025807381
18617900,2010.5946291454368,1071.4618545717874,0.0,34998.74835705757
18774750,2010.5946291454368,1117.8087456227815,0.0,35323.92245101929
18931600,2010.5946291454368,961.502438182404,0.0,35668.57039666176
19105100,2010.5946291454368,1104.6755113003098,0.0,36031.91643834114
