timestep,best_fitness,avg_fitness,best_task_food,time
182650,122.57914408913672,36.57697567804764,0.0,318.83469915390015
343200,282.12030365763997,98.17475875942455,0.0,633.1389079093933
485250,282.12030365763997,99.16212228290706,0.0,924.1017844676971
651350,389.70803203978807,130.93578262545697,0.0,1240.452887058258
819300,544.9495028272607,146.6991588166685,0.0,1566.4189937114716
972450,550.1285130636167,213.8455260846761,0.0,1871.634917497635
1099700,893.4694759658512,213.0635332218886,0.0,2150.5408968925476
1260250,893.4694759658512,320.20139655159636,0.0,2483.5195586681366
1444850,1176.5243739837226,466.4765271798069,0.0,2845.0589423179626
1622050,1176.5243739837226,431.61098724551016,0.0,3184.419018983841
1784450,1176.5243739837226,359.95630875645674,0.0,3508.9014625549316
1937600,1176.5243739837226,418.7628956139468,0.0,3824.792849779129
2085200,1176.5243739837226,423.9562351079014,0.0,4113.98933506012
2243900,1176.5243739837226,481.9338109724093,0.0,4428.812397956848
2395200,1175.4237805294279,468.9262909149971,0.0,4734.9518921375275
2561300,1175.4237805294279,402.76981762126894,0.0,5082.751218557358
2723700,1175.4237805294279,402.1712570939836,0.0,5401.181666851044
2880550,1175.4237805294279,560.4922964780806,0.0,5703.606483459473
3046650,1175.4237805294279,423.38572691497524,0.0,6016.219776391983
3218300,1175.4237805294279,539.211425396809,0.0,6348.1469848155975
3380700,1306.1737783920435,600.7885743354133,0.0,6673.608722448349
3544950,1306.1737783920435,494.86096613739494,0.0,7005.372668981552
3679600,1306.1737783920435,471.7562254727065,0.0,7301.085515737534
3836450,1306.1737783920435,537.9241881150109,0.0,7635.841943979263
3989600,1306.1737783920435,453.2559984279538,0.0,7965.4796006679535
4135350,1306.1737783920435,479.55403137587115,0.0,8286.193679571152
4305150,1306.1737783920435,608.7694988727039,0.0,8617.944839715958
4456450,1306.1737783920435,581.1835826298484,0.0,8937.535696983337
4626250,1407.8853222173043,608.4985230289034,0.0,9271.862773180008
4768300,1407.8853222173043,542.9365568193576,0.0,9568.308362483978
4934400,1646.0123872693387,422.2155547261967,0.0,9905.83470582962
5102350,1646.0123872693387,529.2238203872137,0.0,10228.285142660141
5275850,1646.0123872693387,701.9361833269011,0.0,10556.956277370453
5449350,1646.0123872693387,367.9043923347097,0.0,10897.790719509125
5621000,1661.0508796984063,615.8921314482244,0.0,11216.238562583923
5785250,1661.0508796984063,561.6085134619647,0.0,11551.349991559982
5943950,1661.0508796984063,441.320125594648,0.0,11862.458349943161
6115600,1661.0508796984063,589.6926479511477,0.0,12182.458908557892
6290950,1661.0508796984063,513.2212223613652,0.0,12502.526637554169
6447800,1661.0508796984063,478.44215061490746,0.0,12810.914340496063
6604650,1661.0508796984063,571.9152917752012,0.0,13117.761690378189
6780000,1661.0508796984063,721.234882863247,0.0,13451.097679376602
6936850,1661.0508796984063,599.1661606570476,0.0,13746.40129685402
7090000,1831.9055082061282,479.52938832855597,0.0,14056.391306877136
7263500,1831.9055082061282,558.3238892413906,0.0,14399.148752689362
7429600,1661.0508796984063,556.2198903828465,0.0,14731.185276508331
7584600,1661.0508796984063,423.8005307644105,0.0,15033.233018398285
7750700,1661.0508796984063,562.1146549370377,0.0,15346.97613787651
7913100,1857.6745317842347,837.4375473729101,0.0,15659.541095018387
8069950,1857.6745317842347,556.6004526903175,0.0,15963.329233407974
8230500,1857.6745317842347,692.3918570355459,0.0,16278.721159696579
8405850,1621.6918284802923,599.5361419215507,0.0,16614.24681544304
8551600,1797.9770022706343,706.9712349997478,0.0,16922.665781021118
8704750,1797.9770022706343,531.4976705763753,0.0,17235.66680598259
8865300,2057.4110040517653,568.9581751585348,0.0,17534.985445261
8996250,2057.4110040517653,689.4899870075775,0.0,17819.098718881607
9151250,1797.9770022706343,708.8281234732766,0.0,18131.577903032303
9306250,1797.9770022706343,620.7990919198708,0.0,18442.471614599228
9463100,1797.9770022706343,621.8617210107303,0.0,18755.540758132935
9632900,1844.8330099542686,748.8484532391275,0.0,19075.895788908005
9799000,1591.8609590042538,660.4814607555568,0.0,19401.328560829163
9957700,1591.8609590042538,566.4904293457213,0.0,19716.21575140953
10114550,1907.466631344416,675.8166766734809,0.0,20031.37452840805
10260300,1578.6996688957722,568.8423587518373,0.0,20326.578283071518
10404200,1578.6996688957722,532.4353000732999,0.0,20634.109364748
10564750,1701.975992868099,562.3698631500934,0.0,20948.925265789032
10706800,1894.3272312971899,538.4497314656563,0.0,21235.680751800537
10869200,1942.1416349208491,558.9667044163436,0.0,21551.417778015137
11029750,1942.1416349208491,724.3446320400035,0.0,21853.926777124405
11179200,2121.7912202533157,595.7952194276118,0.0,22158.432500839233
11336050,2121.7912202533157,694.889111913397,0.0,22479.71358346939
11476250,2121.7912202533157,707.4153988584325,0.0,22795.94500184059
11597950,2121.7912202533157,625.0021744158032,0.0,23083.426789283752
11738150,2121.7912202533157,744.4597641177297,0.0,23395.306366682053
11895000,2121.7912202533157,592.121402695527,0.0,23714.52041220665
12018550,2121.7912202533157,557.6342278201126,0.0,24001.549699306488
12143950,2121.7912202533157,646.0446177904674,0.0,24287.072696447372
12300800,2121.7912202533157,740.2565911936414,0.0,24587.374212265015
12444700,2121.7912202533157,575.8189016718926,0.0,24887.0590839386
12599700,2121.7912202533157,556.6184845030251,0.0,25208.26260662079
12704750,2121.7912202533157,622.9080639084809,0.0,25477.193120479584
12841250,2121.7912202533157,560.9414084056681,0.0,25780.362924575806
12996250,1977.6880998222682,733.4166074729378,0.0,26093.843811035156
13129050,1942.1416349208491,565.6434829102346,0.0,26375.261947393417
13282200,1942.1416349208491,484.9501496415477,0.0,26686.50412774086
13440900,1942.1416349208491,427.63394390966727,0.0,26990.928771734238
13577400,1942.1416349208491,457.6989093680757,0.0,27284.54195356369
13726850,1942.1416349208491,482.1706224227792,0.0,27578.489218711853
13889250,1942.1416349208491,579.0619593351855,0.0,27880.50099515915
14029450,1942.1416349208491,624.0843513894914,0.0,28163.15817475319
14153000,1942.1416349208491,727.8827265143151,0.0,28437.134344816208
14267300,1942.1416349208491,712.4197976706938,0.0,28711.52011823654
14398250,2139.2555908499394,657.4146576652406,0.0,29000.356889486313
14514400,2139.2555908499394,701.7917883376241,0.0,29281.294544696808
14649050,2491.8659443413076,625.5857883446291,0.0,29567.965247154236
14791100,2491.8659443413076,646.3523532767191,0.0,29884.3908097744
14936850,2491.8659443413076,617.7591784829652,0.0,30181.581052303314
15064100,2491.8659443413076,542.0566786525256,0.0,30468.74023079872
15198750,2491.8659443413076,597.7554899842115,0.0,30767.54325246811
15346350,2491.8659443413076,797.315891425928,0.0,31088.307529211044
15456950,2491.8659443413076,654.9133412449362,0.0,31359.520301103592
15610100,3013.74507160214,795.9023121848194,0.0,31683.940594911575
15766950,3013.74507160214,706.349527986816,0.0,32004.922394514084
15894200,3013.74507160214,734.4647495438559,0.0,32295.540125131607
16036250,3013.74507160214,1013.5056011694882,0.0,32599.542160749435
16189400,3013.74507160214,784.1304387831676,0.0,32898.33427166939
16342550,3013.74507160214,811.9693715815424,0.0,33198.44904899597
16504950,3013.74507160214,802.077212522565,0.0,33493.90714883804
16656250,3013.74507160214,883.1587389094615,0.0,33804.45511293411
16790900,3013.74507160214,774.4661027340754,0.0,34097.98709177971
16938500,3013.74507160214,1030.8461799151657,0.0,34395.38186001778
17080550,3013.74507160214,1030.2154863472194,0.0,34682.466364860535
17237400,3013.74507160214,723.3415857006586,0.0,34981.322395563126
17396100,3013.74507160214,854.3058310531511,0.0,35294.34645843506
17538150,3063.4243403850087,1000.743842325508,0.0,35596.46382641792
17669100,3063.4243403850087,1101.4418809568187,0.0,35882.83795666695
17814850,3022.1656505906917,962.184228955284,0.0,36182.69622921944
17956900,3022.1656505906917,1245.0048513697673,0.0,36473.593296051025
18117450,3022.1656505906917,1156.8466573446979,0.0,36783.13410258293
18300200,3081.358146009463,1075.6628960069013,0.0,37097.96182727814
18466300,3022.1656505906917,946.2573813398687,0.0,37415.714134693146
18632400,3022.1656505906917,968.5879764844486,0.0,37745.47386813164
18792950,3022.1656505906917,1044.1895869644852,0.0,38063.2568192482
18957200,3796.186124820609,1262.0652471864778,0.0,38383.25327372551
19114050,3821.033454558159,1166.6080846222692,0.0,38700.548533678055
19245000,3821.033454558159,1162.630923518035,0.0,39000.3878736496
19414800,3821.033454558159,1260.2590722426983,0.0,39351.92354083061
19547600,3821.033454558159,1360.1622861643505,0.0,39640.747254133224
19676700,3821.033454558159,1233.41673079114,0.0,39927.96191883087
19815050,4127.54866734021,1421.6495825647494,0.0,40218.77212405205
19947850,4127.54866734021,1209.8521160814755,0.0,40509.43245458603
20095450,4127.54866734021,1448.4544365552288,0.0,40820.78805208206
20252300,4127.54866734021,1406.28120458701,0.0,41145.353845119476
20385100,4127.54866734021,1427.8146555817102,0.0,41437.77586174011
20514200,4127.54866734021,1367.735101170194,0.0,41725.612698078156
20639600,4127.54866734021,1135.394946302831,0.0,42013.60401010513
20803850,4127.54866734021,1379.1267360842535,0.0,42341.44995355606
20936650,4127.54866734021,1094.6897289529368,0.0,42625.75723314285
21087950,4127.54866734021,1417.8943441746271,0.0,42929.619410037994
21220750,4127.54866734021,1218.2079981414563,0.0,43216.149322509766
21379450,4127.54866734021,1682.7156308751808,0.0,43541.731590270996
21504850,4127.54866734021,1167.5827731328616,0.0,43823.576006650925
21632100,4127.54866734021,1337.9502999900876,0.0,44103.946717977524
21770450,4127.54866734021,1362.8078283415205,0.0,44426.05003929138
21905100,4127.54866734021,1056.7738072915158,0.0,44723.30769252777
22047150,4127.54866734021,1365.4425191238356,0.0,45015.82578611374
22183650,4127.54866734021,1309.012048648981,0.0,45294.971304893494
22338650,4127.54866734021,1433.9160782041265,0.0,45604.89017391205
22473300,4127.54866734021,1302.0117366896227,0.0,45888.7689576149
22622750,4127.54866734021,1530.813693043919,0.0,46215.54188799858
22738900,4127.54866734021,1516.9086159333688,0.0,46492.13894486427
22882800,4127.54866734021,1734.006077255236,0.0,46809.77765035629
