timestep,best_fitness,avg_fitness,best_task_food,time
195600,212.45610691769105,42.10971054001263,0.0,376.2186539173126
361700,212.45610691769105,84.40021857703931,0.0,680.8889906406403
540750,391.8421346112207,119.44782683774098,0.0,1016.1931431293488
699450,391.8421346112207,144.2126032858072,0.0,1342.544763326645
834100,511.77238775668485,163.4944708016168,0.0,1643.9021582603455
1009450,541.8649709056294,261.3519793789781,0.0,2014.203575372696
1170000,541.8649709056294,251.81100544420067,0.0,2358.8744566440582
1319450,418.2409631862767,212.12846651053755,0.0,2695.968462228775
1474450,495.8076370594035,223.54594730858636,0.0,3020.3290832042694
1609100,541.997794311207,212.92251184843482,0.0,3312.526436328888
1745600,541.997794311207,185.14711536624813,0.0,3612.7944972515106
1909850,541.997794311207,233.11525134784765,0.0,3922.4992802143097
2070400,541.997794311207,228.3661571708449,0.0,4234.128253221512
2225400,595.8595043748544,260.99905882129445,0.0,4542.939505338669
2371150,776.2861552121839,238.05285862216698,0.0,4833.787357091904
2472500,776.2861552121839,164.88100495996656,0.0,5112.087925672531
2625650,821.5075264352886,273.34979152428275,0.0,5411.442626476288
2762150,821.5075264352886,235.60382812371097,0.0,5706.49951171875
2896800,903.2048254578916,254.3098045376901,0.0,5998.05881357193
3024050,903.2048254578916,230.36277009714195,0.0,6298.066703557968
3166100,903.2048254578916,287.0668898209527,0.0,6597.243170261383
3304450,903.2048254578916,286.9944663341755,0.0,6915.651817560196
3459450,903.2048254578916,313.8776247695385,0.0,7213.1895344257355
3616300,903.2048254578916,363.65209775145934,0.0,7514.170252323151
3786100,903.2048254578916,340.99498357033366,0.0,7812.276597261429
3959600,1110.6853125140979,282.9829132609601,0.0,8142.781783103943
4118300,1110.6853125140979,364.4840755946963,0.0,8457.772995233536
4277000,1110.6853125140979,313.4532450534256,0.0,8773.126232862473
4424600,1110.6853125140979,344.12774939318194,0.0,9089.998643875122
4574050,1110.6853125140979,267.64651364477413,0.0,9385.48936867714
4745700,1110.6853125140979,308.21107640724205,0.0,9725.858419656754
4911800,1110.6853125140979,364.38551717122095,0.0,10034.133691072464
5083450,1278.5415529538575,434.6453944992558,0.0,10345.31158900261
5251400,1306.9934019005427,519.553883074046,0.0,10685.771380662918
5419350,1485.1461387540576,586.6078191178143,0.0,10983.135987520218
5600250,1485.1461387540576,638.6049217039148,0.0,11384.279961585999
5777450,1918.621234609005,810.3811936168532,0.0,11716.893064260483
5963900,1918.621234609005,837.3152572933136,0.0,12072.28327536583
6142950,1918.621234609005,1022.9352771515186,0.0,12427.18917632103
6312750,1918.621234609005,878.7525648641707,0.0,12767.150491714478
