timestep,best_fitness,avg_fitness,best_task_food,time
210400,152.27539155554695,36.84695016625588,0.0,370.6375501155853
363550,414.451243265086,101.99323343750152,0.0,670.072375535965
509300,414.451243265086,85.44501911344256,0.0,972.3024201393127
660600,491.1245336735307,148.83256772185328,0.0,1279.5669724941254
843350,550.521793975663,170.46926695439439,0.0,1585.4555683135986
1024250,566.8850457753733,186.53383361493977,0.0,1895.4151635169983
1207000,603.2040565057388,370.49388498805877,0.0,2201.727971792221
1371250,629.3135063155617,305.46836977315877,0.0,2503.585317850113
1559550,643.7686792780979,287.15557539572245,0.0,2832.30992436409
1747850,780.4372608594797,353.46967868376504,0.0,3173.8618948459625
1928750,780.4372608594797,272.12413541605287,0.0,3510.427155017853
2117050,1007.6598258242084,353.40847453719147,0.0,3853.8301157951355
2294250,1007.6598258242084,355.31529151769297,0.0,4174.126563549042
2477000,1007.6598258242084,393.41077563744614,0.0,4495.546178340912
2646800,1007.6598258242084,318.7730712133471,0.0,4810.567796945572
2824000,1007.6598258242084,426.54284658497437,0.0,5144.714495420456
2982700,1007.6598258242084,373.55635929849916,0.0,5449.19610118866
3148800,1135.9311456994053,526.0234618729686,0.0,5780.45703959465
3320450,1135.9311456994053,434.29519235292804,0.0,6157.599456310272
3495800,1135.9311456994053,465.5240318028469,0.0,6548.100158691406
3667450,1135.9311456994053,364.01176230961534,0.0,6933.0526287555695
3839100,1165.2108414876934,588.4556685342685,0.0,7316.067214012146
4010750,1187.5672456839604,501.5386549481367,0.0,7708.036147117615
4175000,1187.5672456839604,546.7743102070199,0.0,8057.934164762497
4333700,1175.1585792418084,497.3386429301718,0.0,8417.974442005157
4496100,1175.1585792418084,383.1840091181254,0.0,8772.013550758362
4660350,1191.430543471042,533.3084639993052,0.0,9118.179740428925
4839400,1185.9862179881648,571.1723743235567,0.0,9448.934304714203
5018450,1175.1585792418084,424.4671535218866,0.0,9755.747143030167
5210450,1175.1585792418084,442.1852545478931,0.0,10075.366477251053
5402450,1192.0848739104779,549.9164260372369,0.0,10389.571076631546
5581500,1312.508052414986,632.7241547800469,0.0,10699.89893579483
5751300,1312.508052414986,528.7797460322239,0.0,11008.783149957657
5913700,1312.508052414986,443.68991422292817,0.0,11307.399809837341
6094600,1312.508052414986,468.2844287113842,0.0,11614.60765337944
6271800,1312.508052414986,474.03677354535114,0.0,11921.091602563858
6450850,1312.508052414986,685.4942739401456,0.0,12302.446337461472
6622500,1382.2219229501554,565.3619122513456,0.0,12635.530346155167
6812650,1382.2219229501554,701.5190326424573,0.0,13011.362217187881
6986150,1312.508052414986,732.2972262426679,0.0,13359.642209291458
7152250,1312.508052414986,570.9208696481511,0.0,13710.591655492783
7312800,1312.508052414986,500.0978572850946,0.0,14053.714586257935
7478900,1338.5648756356788,747.0244120613945,0.0,14411.15374302864
7663500,1338.5648756356788,573.194048442306,0.0,14781.39572763443
7846250,1338.5648756356788,537.8711060204392,0.0,15167.0988509655
8029000,1338.5648756356788,671.0010702861479,0.0,15529.329793453217
8219150,1338.5648756356788,697.5200127902161,0.0,15895.667610406876
8398200,1338.5648756356788,600.7788778450256,0.0,16243.814237594604
8580950,1338.5648756356788,619.5222407052461,0.0,16608.6671602726
8763700,1338.5648756356788,637.2072181921774,0.0,16976.826952457428
8946450,1338.5648756356788,677.9095476509011,0.0,17353.707542419434
9125500,1520.519647500273,685.5575577270896,0.0,17735.795137405396
9302700,1520.519647500273,471.85471364701533,0.0,18138.161625623703
9479900,1520.519647500273,562.3103842398457,0.0,18506.056834459305
9644150,1520.519647500273,598.6095326378537,0.0,18842.65171599388
9821350,1520.519647500273,710.7316678979885,0.0,19210.3566467762
10000400,1520.519647500273,785.2198841701362,0.0,19564.473252534866
10168350,1520.519647500273,666.1609201631471,0.0,19914.389813661575
10334450,1374.008234170801,591.6092801693018,0.0,20258.896560192108
10507950,1530.9167061285877,710.8141485545691,0.0,20597.63103413582
10675900,1530.9167061285877,671.3585524608403,0.0,20921.994379758835
10842000,1530.9167061285877,643.3298714945508,0.0,21248.390471696854
11021050,1530.9167061285877,627.3154485596125,0.0,21632.444479703903
11205650,1530.9167061285877,696.3971461125677,0.0,22004.20689702034
11384700,1843.485620730746,715.9189321767622,0.0,22314.001451730728
11563750,1843.485620730746,897.2060965948326,0.0,22667.868399620056
11746500,1843.485620730746,722.1017340785163,0.0,22979.537531375885
11931100,1843.485620730746,825.6423523481211,0.0,23298.645172595978
12117550,1843.485620730746,878.2925410130144,0.0,23663.961392879486
12302150,1843.485620730746,830.5602936909697,0.0,23974.46714735031
12479350,1843.485620730746,874.1335915808809,0.0,24281.603007555008
12652850,1789.709818124673,785.3702907782551,0.0,24591.626049280167
12820800,1789.709818124673,858.0418998507266,0.0,24895.206082582474
12992450,1716.360187083153,853.5527245952704,0.0,25201.678812742233
13156700,1719.3447600341635,856.4582149529001,0.0,25566.239958047867
13332050,1982.1254519889503,925.4232564472306,0.0,25909.22923064232
13507400,1982.1254519889503,946.2271748714469,0.0,26273.991122961044
13667950,1982.1254519889503,832.5813291623473,0.0,26624.357111930847
13830350,1982.1254519889503,778.4877298329957,0.0,26957.55872774124
13983500,1982.1254519889503,791.8418771963542,0.0,27279.50701904297
14144050,1982.1254519889503,742.0221676703295,0.0,27626.781323194504
14310150,1982.1254519889503,684.0591990656875,0.0,27970.78947377205
14492900,1982.1254519889503,997.0168815554873,0.0,28320.04261445999
14659000,1982.1254519889503,978.7918797095238,0.0,28628.468376398087
14825100,1982.1254519889503,951.0602502267593,0.0,28949.159420967102
14987500,1982.1254519889503,941.0543576064263,0.0,29266.238165140152
15157300,1982.1254519889503,738.368985215719,0.0,29576.47790646553
15323400,1982.1254519889503,824.8451100244866,0.0,29888.802548885345
15500600,1982.1254519889503,1021.7625302636719,0.0,30228.348895788193
15666700,1982.1254519889503,941.8922217123664,0.0,30567.847425699234
15830950,1982.1254519889503,949.3020362593994,0.0,30896.388723134995
16015550,1982.1254519889503,1041.1848168855665,0.0,31252.067098617554
16200150,1982.1254519889503,943.1642052083793,0.0,31594.284955978394
16381050,2021.4340528920993,1057.346824380161,0.0,31959.137041568756
16556400,2021.4340528920993,925.711080910996,0.0,32326.041684150696
16720650,2021.4340528920993,813.547884558742,0.0,32709.762398719788
16899700,2021.4340528920993,1028.557993769214,0.0,33070.58706784248
17082450,2021.4340528920993,1094.0129166160275,0.0,33427.291462183
17267050,2021.4340528920993,1123.6181244034788,0.0,33744.333367586136
17442400,2021.4340528920993,822.6371043598813,0.0,34076.888325452805
17625150,2021.4340528920993,587.6775177253046,0.0,34385.68004536629
17791250,2021.4340528920993,627.6797975160757,0.0,34707.91433477402
17968450,2021.4340528920993,688.7972668690096,0.0,35023.19100522995
18141950,2021.4340528920993,856.8333106650035,0.0,35337.98920273781
18326550,2021.4340528920993,934.0559930894374,0.0,35690.81058883667
18505600,2021.4340528920993,975.8758475801491,0.0,36012.803283691406
18684650,2021.4340528920993,1088.499788145841,0.0,36323.90251660347
18865550,2021.4340528920993,878.040951760851,0.0,36647.80822658539
19055700,2021.4340528920993,989.6656311107884,0.0,37022.67797136307
19242150,2021.4340528920993,967.4372757867144,0.0,37343.99271607399
19423050,2021.4340528920993,731.8604672100755,0.0,37674.91875720024
19602100,2039.690043979756,753.8885028391376,0.0,38021.1494076252
19775600,2039.690043979756,923.5839651416017,0.0,38355.64954161644
19954650,2108.825033862498,848.1081039368885,0.0,38691.789408922195
20137400,2108.825033862498,855.9663246370054,0.0,39058.37619996071
20316450,2108.825033862498,976.1252490556861,0.0,39381.91183590889
20502900,2108.825033862498,1025.4632415043047,0.0,39702.39212012291
20691200,2108.825033862498,878.1531988724934,0.0,40047.77508187294
20855450,2108.825033862498,765.7927247396553,0.0,40371.307817697525
21036350,2108.825033862498,1106.8738320961234,0.0,40705.13128590584
21217250,2108.825033862498,1092.0626322865733,0.0,41070.654101371765
21387050,2108.825033862498,1211.5282331894898,0.0,41406.32273554802
21551300,2108.825033862498,1045.6538763016479,0.0,41746.326860666275
21726650,2108.825033862498,1083.9374821199099,0.0,42096.53054308891
21900150,2108.825033862498,1068.8554880782904,0.0,42441.99754571915
22071800,2108.825033862498,916.8286228551967,0.0,42787.24159359932
22224950,2108.825033862498,835.9724920653679,0.0,43132.69302034378
22391050,2108.825033862498,958.2283469534414,0.0,43482.69092321396
22555300,2108.825033862498,940.1040987216509,0.0,43826.25820326805
22726950,2108.825033862498,1140.5472472281433,0.0,44161.39059495926
22887500,2108.825033862498,1089.2719225033818,0.0,44497.41899418831
23062850,2108.825033862498,1176.8669115705338,0.0,44858.53353476524
23219700,2106.3832198616415,1012.4676300946834,0.0,45198.12929415703
23393200,2106.3832198616415,1054.2335693350074,0.0,45544.63030767441
23555600,2106.3832198616415,1234.8569174427682,0.0,45880.9403090477
23727250,2106.3832198616415,1190.9929800989,0.0,46248.41534113884
23885950,2106.3832198616415,1039.6859537737332,0.0,46588.75748538971
24055750,2106.3832198616415,1216.0662198638051,0.0,46950.69030570984
