timestep,best_fitness,avg_fitness,best_task_food,time
206700,356.00959749108165,78.29086350913384,0.0,297.32592940330505
374650,378.44224101047837,118.08200235155117,0.0,586.8562684059143
535200,378.44224101047837,131.94635623067086,0.0,876.1536269187927
695750,473.69531131987566,155.08081182790193,0.0,1166.0798046588898
841500,473.69531131987566,107.23720609032421,0.0,1450.8449821472168
981700,473.69531131987566,169.0811580534655,0.0,1733.4968349933624
1136700,473.69531131987566,151.28220701775774,0.0,2019.6924123764038
1286150,529.251211656917,168.11320164760002,0.0,2277.889971256256
1448550,551.7203012988136,172.96930379143566,0.0,2525.2531127929688
1620200,921.0823265594855,223.60860978260948,0.0,2815.682989358902
1799250,921.0823265594855,309.0277564043912,0.0,3105.043487548828
1970900,921.0823265594855,287.9722493097651,0.0,3395.1841728687286
2088900,921.0823265594855,193.1738737246564,0.0,3631.817300796509
2262400,921.0823265594855,347.82953098614183,0.0,3922.752951860428
2441450,921.0823265594855,317.6164352326783,0.0,4198.399543046951
2607550,885.3903313997222,360.32997828393223,0.0,4488.907523393631
2764400,1146.2867549242087,404.5083563733089,0.0,4765.125387430191
2952700,1146.2867549242087,393.37016673600067,0.0,5057.34720826149
3135450,1146.2867549242087,523.9097903136001,0.0,5308.248878002167
3299700,1403.6013903154985,494.54998716126556,0.0,5553.840834140778
3467650,1403.6013903154985,399.4466081229046,0.0,5845.329506158829
3624500,1421.142304514218,519.1377549399093,0.0,6104.760303020477
3761000,1515.9295113655937,562.3667466197643,0.0,6357.959940433502
3928950,1515.9295113655937,479.38639023632345,0.0,6608.273130893707
4102450,1749.8537164477912,623.5977696719767,0.0,6866.967611312866
4266700,1749.8537164477912,585.2153423642906,0.0,7116.483719587326
4430950,1749.8537164477912,571.7636651361099,0.0,7404.326302051544
4585950,2199.2441869114127,687.774182560815,0.0,7652.354131937027
4733550,2199.2441869114127,617.7179134280634,0.0,7906.739836931229
4908900,2199.2441869114127,560.9180515742054,0.0,8168.142943382263
5082400,2199.2441869114127,728.1382184057833,0.0,8419.719034194946
5248500,2199.2441869114127,701.2618170403699,0.0,8696.462323188782
5416450,2199.2441869114127,647.0474825252705,0.0,8954.827825784683
5573300,2199.2441869114127,600.6545954626769,0.0,9204.522456884384
5743100,2199.2441869114127,676.0133845534612,0.0,9484.01010274887
5925850,2199.2441869114127,924.6331773852618,0.0,9735.188172340393
6091950,2199.2441869114127,786.5920910007166,0.0,9982.092847824097
6228450,2240.869055919991,740.509411207085,0.0,10233.041736602783
6392700,2082.3851026390284,677.5018209074801,0.0,10482.008581638336
6579150,2218.6600470442168,907.1415457490203,0.0,10731.866102695465
6754500,2218.6600470442168,815.022487144394,0.0,10981.843323946
6929850,2187.7710550003962,765.5873848840645,0.0,11275.429260015488
7112600,2187.7710550003962,768.7433743820186,0.0,11567.027470111847
7293500,2187.7710550003962,836.5595197158494,0.0,11859.398711681366
7476250,2247.373303834394,865.2213484880301,0.0,12153.299578428268
7660850,2059.65407047411,929.9723131615427,0.0,12445.58328127861
7849150,2059.65407047411,794.4773057658824,0.0,12739.054873943329
8024500,2059.65407047411,502.991439317889,0.0,13030.971787691116
8209100,2059.65407047411,836.6026782699441,0.0,13325.028374910355
8399250,2225.2358082963415,789.4047086858169,0.0,13618.571506261826
8587550,2271.9862902339482,938.242986123494,0.0,13911.59540271759
8779550,2271.9862902339482,845.0336131393975,0.0,14205.7221865654
8969700,2273.3933247144255,924.8177827095163,0.0,14498.443962574005
9158000,2273.3933247144255,695.3708397457337,0.0,14791.471043586731
9344450,2273.3933247144255,910.0839369721675,0.0,15084.225067138672
9523500,2273.3933247144255,881.3363326065986,0.0,15378.201989412308
9706250,2273.3933247144255,864.9098733424452,0.0,15672.41788816452
9887150,2273.3933247144255,809.9351183791302,0.0,15966.774343967438
10068050,2273.3933247144255,861.5811253922711,0.0,16261.484714984894
10254500,2273.3933247144255,866.1820955589188,0.0,16555.970589399338
10435400,2273.3933247144255,1003.107035158015,0.0,16848.21688556671
10612600,2273.3933247144255,649.6221708834747,0.0,17142.817962408066
10802750,2345.3202028226397,824.0124822784754,0.0,17435.202969312668
10976250,2345.3202028226397,919.6597217013605,0.0,17727.933208703995
11151600,2345.3202028226397,740.4279501950042,0.0,17979.586945533752
11302900,2345.3202028226397,788.5454745253719,0.0,18252.97223997116
11469000,2345.3202028226397,747.9269576325627,0.0,18543.95219373703
11620300,2345.3202028226397,989.0664570955511,0.0,18833.14830994606
11780850,2284.497178587427,773.4333620342878,0.0,19105.322810411453
11922900,2284.497178587427,896.5462675434376,0.0,19375.366530179977
12090850,2581.301380102722,913.5116533644194,0.0,19634.779191493988
12219950,2581.301380102722,1006.7451236873744,0.0,19880.317195415497
12363850,2581.301380102722,837.610806667127,0.0,20170.217108011246
12526250,2581.301380102722,1161.3789448272505,0.0,20419.55184364319
12679400,2581.301380102722,929.4738633039158,0.0,20678.442425727844
12817750,2581.301380102722,1159.7690500341353,0.0,20966.938059568405
