timestep,best_fitness,avg_fitness,best_task_food,time
201150,150.75596624285754,33.671776678588216,0.0,248.04882144927979
387600,315.641092302172,90.49186396398082,0.0,522.9346103668213
538900,316.81291083543186,92.34548233383748,0.0,748.6383945941925
699450,316.81291083543186,118.64624075604421,0.0,1021.7568204402924
828550,425.0899648289413,104.69857817448522,0.0,1252.709319114685
983550,425.0899648289413,134.7615183131348,0.0,1477.7108843326569
1149650,446.3529393771029,124.00324715218507,0.0,1751.5548388957977
1308350,446.3529393771029,109.80608380266473,0.0,1976.3063497543335
1463350,446.3529393771029,90.49319270105678,0.0,2201.517326116562
1622050,446.3529393771029,106.85336966625138,0.0,2475.1181218624115
1790000,446.3529393771029,92.92351466357555,0.0,2702.4989292621613
1956100,446.3529393771029,123.90703926638682,0.0,2976.2239396572113
2109250,446.3529393771029,125.17912326238202,0.0,3200.1754863262177
2269800,446.3529393771029,118.38708441527835,0.0,3473.4025123119354
2430350,446.3529393771029,106.23054037955036,0.0,3697.2506148815155
2598300,446.3529393771029,132.72724594123395,0.0,3966.76126909256
2758850,429.26041460835495,123.16326281460404,0.0,4234.70846414566
2923100,429.26041460835495,120.84854332025166,0.0,4505.936458349228
3081800,429.26041460835495,143.38869336350368,0.0,4733.256467819214
3229400,425.0899648289413,117.94215627502942,0.0,4991.441927909851
3386250,425.0899648289413,136.14423411193812,0.0,5260.9961478710175
3535700,388.4045144624258,137.943886483908,0.0,5531.399388790131
3683300,388.4045144624258,143.95928251825669,0.0,5753.818393230438
3842000,401.06223917027603,151.35887025709596,0.0,6023.864437580109
3985900,459.84907551496354,152.44490296281347,0.0,6250.637965679169
4155700,459.84907551496354,158.31981999733767,0.0,6503.175148963928
4334750,464.40002571266945,190.46721942804115,0.0,6776.736613273621
4515650,464.40002571266945,172.0010789775982,0.0,7050.386154174805
4678050,559.6941399149117,183.41688489022354,0.0,7325.424118518829
4792350,561.293007077462,128.66005027306284,0.0,7584.585055589676
4964000,589.8095841727687,287.5911130360426,0.0,7860.924673318863
5141200,589.8095841727687,259.18976160908255,0.0,8135.851117610931
5312850,746.7257730992663,312.5123636343624,0.0,8410.229290485382
5501150,926.2328029113628,329.9685210233016,0.0,8685.815554380417
5674650,926.2328029113628,303.40333200797977,0.0,8943.072025060654
5855550,926.2328029113628,424.24805551554954,0.0,9217.93188738823
6036450,926.2328029113628,435.5710776965189,0.0,9493.418262958527
6197000,873.3781595362751,333.4731053297871,0.0,9768.400671958923
6372350,992.459129711394,473.45541421719935,0.0,9999.227285861969
6553250,992.459129711394,486.8543585646282,0.0,10248.12076640129
6732300,1196.9982323456354,405.573061164798,0.0,10487.059802293777
6916900,1131.7971177351974,427.24333345719776,0.0,10762.390392541885
7086700,1369.731929069683,389.9486429374403,0.0,11038.04277920723
7254650,1369.731929069683,495.629108512028,0.0,11265.942929267883
7428150,1369.731929069683,424.91560399708385,0.0,11494.817613840103
7586850,1369.731929069683,447.9656628944432,0.0,11720.293390512466
7760350,1369.731929069683,506.88969856747946,0.0,11958.461963415146
7930150,1382.2855771022082,506.6099949334468,0.0,12234.941605091095
8109200,1382.2855771022082,416.8511255665865,0.0,12492.50174832344
8297500,1382.2855771022082,464.9177583964048,0.0,12769.341388940811
8474700,1382.2855771022082,507.3441741610784,0.0,13045.069399356842
8650050,1720.1300535830444,603.406171384579,0.0,13320.957661151886
8838350,1720.1300535830444,532.9703069389767,0.0,13600.327928304672
9015550,1720.1300535830444,396.02972200020054,0.0,13846.587287187576
9200150,1862.2660513260732,473.7140280791314,0.0,14097.436546564102
9384750,1862.2660513260732,599.4384208010845,0.0,14374.433252334595
9567500,1862.2660513260732,516.9789063964505,0.0,14608.319522380829
9742850,1862.2660513260732,757.4964369634529,0.0,14865.570974111557
9927450,1862.2660513260732,623.5169540621789,0.0,15141.1099858284
10110200,1538.6695859252486,422.6410899288574,0.0,15419.54196023941
10283700,1910.9617268454354,467.8684149966295,0.0,15648.608597755432
10455350,1910.9617268454354,605.2181110718109,0.0,15924.083994865417
10634400,1910.9617268454354,710.29401112148,0.0,16200.994750976562
10806050,1910.9617268454354,638.4080353499994,0.0,16428.40513753891
10964750,1910.9617268454354,802.1013656204963,0.0,16702.19584131241
11145650,1910.9617268454354,871.7853040551023,0.0,16954.7585003376
11309900,1998.7313686684913,807.0246254297842,0.0,17219.205345392227
11468600,1998.7313686684913,767.5549542145244,0.0,17447.446897506714
11616200,1998.7313686684913,702.7510523730626,0.0,17690.757991313934
11782300,1998.7313686684913,669.6593877929499,0.0,17967.75230360031
11941000,1998.7313686684913,884.2011442082177,0.0,18245.48096227646
12120050,1998.7313686684913,811.1458010667825,0.0,18475.811148643494
12282450,1998.7313686684913,905.0019453421593,0.0,18739.042279481888
12428200,1998.7313686684913,898.0519075157918,0.0,18966.271511554718
12585050,1998.7313686684913,698.7800173346844,0.0,19239.74422931671
12741900,1998.7313686684913,705.2395043410127,0.0,19512.354626893997
12896900,2072.060685118093,840.9460197361328,0.0,19788.749154806137
13051900,2072.060685118093,822.0290001693589,0.0,20064.878971099854
13221700,2072.060685118093,767.7365951505757,0.0,20341.484763383865
13376700,2072.060685118093,821.8922040887666,0.0,20616.065709590912
13552050,2072.060685118093,887.1299003286518,0.0,20860.714787483215
13690400,2072.060685118093,847.0596872147928,0.0,21131.82976436615
13825050,2072.060685118093,824.9575076954882,0.0,21372.483961582184
13998550,2072.060685118093,867.4073945915849,0.0,21649.056961536407
14151700,2072.060685118093,625.1777677944384,0.0,21892.929975032806
14325200,2072.060685118093,858.7196411788535,0.0,22169.16353583336
14474650,2072.060685118093,616.5502943497851,0.0,22442.487620592117
14640750,2072.060685118093,756.9357593502635,0.0,22676.462342977524
14803150,2072.060685118093,613.9818936118105,0.0,22949.812654733658
14987750,2072.060685118093,822.8197034641597,0.0,23218.213121414185
15157550,2072.060685118093,744.4897787541092,0.0,23458.708729982376
15299600,2072.060685118093,682.5910437392873,0.0,23728.59829044342
15471250,2072.060685118093,701.3956891603434,0.0,24005.98523926735
15622550,2072.060685118093,744.6127400060906,0.0,24276.78927373886
15766450,2072.060685118093,832.8147908628877,0.0,24511.434125185013
15914050,2072.060685118093,679.6157130036812,0.0,24778.504002332687
16072750,2072.060685118093,600.2147291549787,0.0,25007.407468795776
16237000,2072.060685118093,790.6507387170053,0.0,25279.97021818161
16397550,2072.060685118093,867.7358187079075,0.0,25506.002859592438
16565500,2072.060685118093,798.5566959735065,0.0,25780.013248205185
16709400,2072.060685118093,702.3137540896221,0.0,26004.365649938583
16875500,2072.060685118093,672.0849068644671,0.0,26281.476160287857
17037900,2072.060685118093,802.2814954616772,0.0,26513.08570575714
17202150,2072.060685118093,792.1269476283122,0.0,26786.88137292862
17373800,2072.060685118093,725.5384210751494,0.0,27064.441591739655
17549150,2072.060685118093,716.7541363226152,0.0,27342.49630832672
17680100,2072.060685118093,680.1310844408755,0.0,27611.826139211655
17842500,2072.060685118093,785.0713547331368,0.0,27839.157819747925
18008600,2072.060685118093,693.4777025511461,0.0,28067.14373779297
18169150,2072.060685118093,700.9804476093421,0.0,28306.3011200428
18340800,2072.060685118093,844.3900938531432,0.0,28584.10450053215
18495800,2072.060685118093,553.1639883426808,0.0,28811.943019390106
18656350,2072.060685118093,733.6976613951505,0.0,29052.765450954437
18837250,2072.060685118093,673.3337042625211,0.0,29329.779735803604
18990400,2072.060685118093,673.512090748472,0.0,29557.23384666443
19150950,2072.060685118093,802.4290236712145,0.0,29830.236723184586
19296700,1915.3881412941873,528.2700674098764,0.0,30098.617509126663
19435050,1915.3881412941873,424.59240379042257,0.0,30327.140193223953
19586350,1915.3881412941873,470.55028103544623,0.0,30595.596795082092
19728400,1915.3881412941873,571.9840538488,0.0,30863.444659471512
19911150,1915.3881412941873,568.5574241607234,0.0,31140.26037120819
20075400,1915.3881412941873,573.5144610011504,0.0,31365.637672662735
20237800,1915.3881412941873,768.037036580737,0.0,31637.91301727295
20381700,1915.3881412941873,588.2808810964289,0.0,31862.83298110962
20520050,1915.3881412941873,555.5790130496487,0.0,32094.590937376022
20702800,1915.3881412941873,702.0696155853641,0.0,32370.20557451248
20843000,1915.3881412941873,654.3078248299481,0.0,32603.858936071396
21010950,1936.884721036391,825.4050832522153,0.0,32878.83351683617
21173350,1862.5104026941747,684.8476282407294,0.0,33143.47479081154
21357950,1862.5104026941747,650.1527450810013,0.0,33419.59693479538
21516650,1862.5104026941747,797.9366234849335,0.0,33660.48898053169
21677200,1935.6514165895733,974.9706822221966,0.0,33933.021493673325
21841450,1935.6514165895733,707.5180188612673,0.0,34209.94929146767
22005700,2068.988049911368,760.5328612605331,0.0,34482.235830783844
22145900,2068.988049911368,500.10888264076897,0.0,34708.05605721474
22315700,2068.988049911368,434.2147250122252,0.0,34982.54764175415
22470700,2068.988049911368,462.26690857737543,0.0,35207.20881867409
22642350,2068.988049911368,770.1354776439902,0.0,35484.00502824783
22808450,2068.988049911368,626.0525571903538,0.0,35761.662250995636
22981950,2068.988049911368,639.206508372056,0.0,35999.61352777481
23127700,2068.988049911368,600.9756172247559,0.0,36224.75628376007
23288250,2068.988049911368,581.8939290447631,0.0,36496.95251369476
23467300,2068.988049911368,639.0465562628375,0.0,36773.396126270294
23648200,2068.988049911368,607.5163728479639,0.0,37048.87912654877
23827250,2068.988049911368,672.7713953857797,0.0,37295.8635365963
24000750,2068.988049911368,712.6400047189722,0.0,37571.2522482872
24153900,2068.988049911368,529.462722912273,0.0,37847.90077543259
24305200,2068.988049911368,618.8053657168057,0.0,38074.922087430954
24475000,2068.988049911368,614.282058765144,0.0,38332.403588056564
24661450,2068.988049911368,736.1261753022251,0.0,38561.962760448456
24825700,2068.988049911368,654.808182084753,0.0,38789.789603471756
25001050,2068.988049911368,721.701878693344,0.0,39064.84449958801
25154200,2068.988049911368,771.0837545570031,0.0,39312.666709423065
25318450,2068.988049911368,725.3104692268639,0.0,39547.470668792725
25477150,2068.988049911368,731.0465486106651,0.0,39818.72355246544
25650650,1922.3079139255772,672.8689360415505,0.0,40094.599977493286
25814900,1944.8856251671486,745.2936495518118,0.0,40356.12005209923
25986550,1944.8856251671486,875.8757331543782,0.0,40615.279841184616
26150800,2010.2279417576965,893.5359221527324,0.0,40891.51873064041
26298400,1932.7708137364164,713.1807755067098,0.0,41124.72437286377
26475600,1924.4876967390173,760.167759830607,0.0,41354.18575334549
26652800,2183.4147927480935,660.1410438584195,0.0,41630.58984398842
26817050,1924.4876967390173,684.0706259097478,0.0,41861.207457304
26988700,1924.4876967390173,915.5318492483649,0.0,42136.66361260414
27160350,1948.87184763466,863.7147864903786,0.0,42365.21830320358
27337550,2158.8711163722296,849.6656789824872,0.0,42604.78631949425
27498100,1924.4876967390173,760.846902151263,0.0,42876.573536872864
27664200,1924.4876967390173,793.1475198144022,0.0,43149.06677412987
27822900,1924.4876967390173,592.3163181775814,0.0,43422.662625551224
28000100,1989.5381972793784,837.3292564914061,0.0,43698.744391679764
28153250,1989.5381972793784,708.5127726163975,0.0,43954.25701355934
28341550,2014.2996955726353,943.1081655303866,0.0,44230.78698134422
28513200,1922.3079139255772,833.7283033481597,0.0,44505.161930561066
28664500,1922.3079139255772,708.3970933418703,0.0,44746.97796654701
28839850,1922.3079139255772,699.2298442635546,0.0,45023.887219667435
29009650,1938.9752972051472,879.8130173470903,0.0,45262.09997725487
29162800,2149.968728089094,847.2882200657781,0.0,45487.497505903244
29334450,1922.3079139255772,627.2603112419467,0.0,45730.539541721344
29493150,1922.3079139255772,855.3551246665822,0.0,46003.67376995087
29653700,2134.7656863342168,849.3680483082666,0.0,46231.634935855865
29825350,2478.1762087240495,1083.5546919015803,0.0,46471.61607551575
30008100,2478.1762087240495,1185.0221692016692,0.0,46747.77813196182
30159400,2748.270502855907,769.4928588398029,0.0,46974.473808288574
