timestep,best_fitness,avg_fitness,best_task_food,time
221500,214.44559767904994,52.21292159233192,0.0,377.43056416511536
413500,243.4051338157585,122.33590108810722,0.0,705.4797773361206
579600,324.7199558694351,121.54784628126666,0.0,1051.453322649002
749400,489.347546007778,174.4199180592735,0.0,1346.119836807251
939550,687.2989848691392,202.49022045124468,0.0,1668.9042489528656
1122300,687.2989848691392,227.94471115558028,0.0,1996.4900193214417
1290250,688.1054757084612,214.34673005627934,0.0,2318.35782790184
1465600,1029.3985391406727,256.40341167092,0.0,2644.6240878105164
1646500,1029.3985391406727,391.70099899448917,0.0,2982.923012971878
1836650,1029.3985391406727,393.37867570714116,0.0,3350.1578884124756
2000900,1029.3985391406727,318.78111652149795,0.0,3654.1601872444153
2181800,1029.3985391406727,363.85731806657867,0.0,3928.6453471183777
2366400,1029.3985391406727,361.3974848128894,0.0,4199.344934940338
2543600,1029.3985391406727,365.7974305985682,0.0,4469.484653711319
2720800,1029.3985391406727,441.83242181426414,0.0,4739.338341712952
2899850,1011.2783152372867,391.0937299847627,0.0,5005.575339317322
3078900,1011.2783152372867,492.54858534585526,0.0,5276.261766195297
3256100,1011.2783152372867,451.1133509772703,0.0,5547.777066230774
3412950,1011.0965963070822,372.0234963990173,0.0,5818.548374652863
3569800,1011.0965963070822,385.51319069829754,0.0,6080.949019670486
3735900,920.6684905898246,292.34884810878526,0.0,6353.268823862076
3892750,1095.6191368910688,484.512384163473,0.0,6619.847114086151
4045900,1095.6191368910688,481.76969179005147,0.0,6881.687173128128
4217550,1135.901345224664,480.6115137747105,0.0,7161.181280136108
4389200,1135.901345224664,532.2151528166315,0.0,7425.808230400085
4560850,1135.901345224664,522.751836469177,0.0,7699.5398852825165
4728800,1135.901345224664,506.0593946009637,0.0,7968.87272977829
4883800,1135.901345224664,480.6278165982636,0.0,8228.28611779213
5046200,1135.901345224664,399.7557509230601,0.0,8507.927681922913
5204900,1153.4561725167644,450.3048054153695,0.0,8770.378927469254
5356200,1135.901345224664,445.30340493256034,0.0,9023.735822677612
